HistocapJBHc042430_tyr1906	HistocapCB192_007978:007978-T1
HistocapJBHc042430_tyr1906	HistomissSECH90_005995:005995-T1
HistocapJBHc042430_tyr1906	HistomissWU24_tyr2826
HistocapJBHc042430_tyr1906	HistomissSECH84_007669:007669-T1
HistocapJBHc042430_tyr1906	HistocapCB064_008321:008321-T1
HistocapJBHc042430_tyr1906	HistocapWGSS16_008283:008283-T1
HistocapJBHc042430_tyr1906	Histocap104p06_006143:006143-T1
HistocapJBHc042430_tyr1906	HistocapJBHc083285_tyr1981
HistocapJBHc042430_tyr1906	HistocapHISSPCM7256_006767:006767-T1:006768:006768-T1
HistocapJBHc042430_tyr1906	HistocapWGSS16_006225:006225-T1:006226:006226-T1
HistocapJBHc042430_tyr1906	HistocapJBHc042430_tyr1897
HistocapJBHc042430_tyr1906	Histocap316p10_008122:008122-T1:008123:008123-T1
HistocapJBHc042430_tyr1906	HistocapHISSPCM7256_006690:006690-T1
HistocapJBHc042430_tyr1906	HistomissSECH86_005867:005867-T1
HistocapJBHc042430_tyr1906	HistocapCB063_008200:008200-T1
HistocapJBHc042430_tyr1906	HistocapH88_tyr1566
HistocapJBHc042430_tyr1906	Histocap122p10B_006153:006153-T1
HistocapJBHc042430_tyr1906	HistomissSECH86_006644:006644-T1
HistocapJBHc042430_tyr1906	HistocapNACVFRHC10700582_tyr2037
HistocapJBHc042430_tyr1906	HistocapJBHc031837_007575:007575-T1
HistocapJBHc042430_tyr1906	HistocapCB066_005422:005422-T1
HistocapJBHc042430_tyr1906	HistocapJBHc083285_tyr1989
HistocapJBHc042430_tyr1906	HistocapCB174_007579:007579-T1
HistocapJBHc042430_tyr1906	HistocapWGSS11_008676:008676-T1
HistocapJBHc042430_tyr1906	HistocapJBHc042430_tyr1915
HistocapJBHc042430_tyr1906	HistocapJBHc083285_tyr1986
HistocapJBHc042430_tyr1906	HistocapJBHc083285_tyr2014
HistocapJBHc042430_tyr1906	Histocap388p11_006247:006247-T1
HistocapJBHc042430_tyr1906	Histocap256P18_006237:006237-T1
HistocapJBHc042430_tyr1906	Histocap104p06_007084:007084-T1
HistocapJBHc042430_tyr1906	HistocapHISSPCM6015_002112:002112-T1
HistocapJBHc042430_tyr1906	HistocapJBHc083285_tyr1995
HistocapJBHc042430_tyr1906	HistomissSECH102_007379:007379-T1
HistocapJBHc042430_tyr1906	Histocap144p08_006116:006116-T1
HistocapJBHc042430_tyr1906	Histocap256P18_008279:008279-T1
HistocapJBHc042430_tyr1906	HistocapH88_00125:00126
HistocapJBHc042430_tyr1906	Histocap316p10_007055:007055-T1
HistocapJBHc042430_tyr1906	Histocap19VMG15_004235:004235-T1
HistocapJBHc042430_tyr1906	HistocapCB186_008462:008462-T1
HistocapJBHc042430_tyr1906	Histocap144p08_007043:007043-T1
HistocapJBHc042430_tyr1906	Histocap388p11_008277:008277-T1
HistocapJBHc042430_tyr1906	HistomissWU24_tyr2786
HistocapJBHc042430_tyr1906	HistomissSECH102_008924:008924-T1
HistocapJBHc042430_tyr1906	HistomissSECH81_006312:006312-T1
HistocapJBHc042430_tyr1906	Histocap1517p17_007030:007030-T1
HistocapJBHc042430_tyr1906	Histocap1517p17_006121:006121-T1
HistocapJBHc042430_tyr1906	Histocap316p10_008801:008801-T1
HistocapJBHc042430_tyr1906	HistocapWGSS14_006133:006133-T1
HistocapJBHc042430_tyr1906	HistocapWGSS14_008123:008123-T1
HistocapJBHc042430_tyr1906	HistomissSECH89_006806:006806-T1
HistocapJBHc042430_tyr1906	Histocap327P12_000001:000001-T1
HistocapJBHc042430_tyr1906	HistocapCB063_005626:005626-T1
HistocapJBHc042430_tyr1906	Histocap1517p17_008439:008439-T1
HistocapJBHc042430_tyr1906	HistocapCB064_005061:005061-T1
HistocapJBHc042430_tyr1906	HistocapJBHc062775_tyr1938
HistocapJBHc042430_tyr1906	HistocapCB063_008175:008175-T1
HistocapJBHc042430_tyr1906	HistocapWGSS11_007084:007084-T1
HistocapJBHc042430_tyr1906	HistocapCB066_007792:007792-T1
HistocapJBHc042430_tyr1906	HistocapWGSS14_007043:007043-T1
HistocapJBHc042430_tyr1906	HistocapCB066_006778:006778-T1
HistocapJBHc042430_tyr1906	HistomissSECH87_004745:004745-T1
HistocapJBHc042430_tyr1906	Histocap19VMG15_004775:004775-T1:004776:004776-T1
HistocapJBHc042430_tyr1906	HistomissSECH87_006573:006573-T1
HistocapJBHc042430_tyr1906	Histocap136P07_006153:006153-T1
HistocapJBHc042430_tyr1906	HistocapJBHc062775_tyr1947
HistocapJBHc042430_tyr1906	HistocapJBHc031837_tyr1858
HistocapJBHc042430_tyr1906	Histocap485P20_tyr692
HistocapJBHc042430_tyr1906	HistomissWU24_tyr2798
HistocapJBHc042430_tyr1906	HistocapES283Z_006347:006347-T1:006348:006348-T1:006349:006349-T1
HistocapJBHc042430_tyr1906	HistocapWGSS14_008050:008050-T1
HistocapJBHc042430_tyr1906	HistocapCB186_008121:008121-T1
HistocapJBHc042430_tyr1906	Histocap136P07_008168:008168-T1
HistocapJBHc042430_tyr1906	Histocap343p18_006157:006157-T1
HistocapJBHc042430_tyr1906	Histocap117p12_007269:007269-T1
HistocapJBHc042430_tyr1906	Histocap256P18_007177:007177-T1
HistocapJBHc042430_tyr1906	Histocap327P12_008253:008253-T1
HistocapJBHc042430_tyr1906	HistocapCB174_006747:006747-T1
HistocapJBHc042430_tyr1906	HistomissWU24_04541
HistocapJBHc042430_tyr1906	HistocapCB062_008203:008203-T1
HistocapJBHc042430_tyr1906	HistocapCB064_006985:006985-T1
HistocapJBHc042430_tyr1906	HistocapCB174_007761:007761-T1
HistocapJBHc042430_tyr1906	HistocapCB063_004234:004234-T1
HistocapJBHc042430_tyr1906	HistomissSECH88_002685:002685-T1
HistocapJBHc042430_tyr1906	HistocapCB065_008440:008440-T1
HistocapJBHc042430_tyr1906	Histocap485P20_tyr672
HistocapJBHc042430_tyr1906	Histocap343p18_008051:008051-T1
HistocapJBHc042430_tyr1906	Histocap104p06_008152:008152-T1
HistocapJBHc042430_tyr1906	HistocapCB168_tyr1085
HistocapJBHc042430_tyr1906	Histocap117p12_008435:008435-T1
HistocapJBHc042430_tyr1906	HistomissSECH90_006863:006863-T1
HistocapJBHc042430_tyr1906	Histocap144p08_008145:008145-T1
HistocapJBHc042430_tyr1906	HistocapNACVFRHC10700582_tyr2017
HistocapJBHc042430_tyr1906	HistocapHISSPFGFER2036_005384:005384-T1:005385:005385-T1
HistocapJBHc042430_tyr1906	Histocap327P12_007065:007065-T1
HistocapJBHc042430_tyr1906	HistocapCB066_008210:008210-T1
HistocapJBHc042430_tyr1906	HistocapCB192_007992:007992-T1
HistocapJBHc042430_tyr1906	Histocap136P07_008183:008183-T1
HistocapJBHc042430_tyr1906	Histocap343p18_007105:007105-T1
HistocapJBHc042430_tyr1906	Histocap485P20_tyr670
HistocapJBHc042430_tyr1906	Histocap327P12_008475:008475-T1
HistocapJBHc042430_tyr1906	Histocap388p11_006248:006248-T1
HistocapJBHc042430_tyr1906	HistocapHISSPFGLIN2055_003924:003924-T1
HistocapJBHc042430_tyr1906	Histocap117p12_008470:008470-T1
HistocapJBHc042430_tyr1906	HistocapJBHc083285_tyr1991
HistocapJBHc042430_tyr1906	HistocapCB064_008112:008112-T1
HistocapJBHc042430_tyr1906	HistocapWGSS11_008177:008177-T1:008178:008178-T1
HistocapJBHc042430_tyr1906	HistocapJBHc042430_tyr1893
HistocapJBHc042430_tyr1906	Histocap256P18_008788:008788-T1
HistocapJBHc042430_tyr1906	HistocapCB192_005580:005580-T1
HistocapJBHc042430_tyr1906	HistocapNACVFRHC10700582_tyr2024
HistocapJBHc042430_tyr1906	Histocap19VMG15_004914:004914-T1:004915:004915-T1:004916:004916-T1
HistocapJBHc042430_tyr1906	HistocapSECH107_003948:003948-T1
HistocapJBHc042430_tyr1906	Histocap122p10B_008198:008198-T1
HistocapJBHc042430_tyr1906	HistocapWGSS16_007168:007168-T1
HistocapJBHc042430_tyr1906	Histocap388p11_008645:008645-T1
HistocapJBHc042430_tyr1906	Histocap388p11_007172:007172-T1
HistocapJBHc042430_tyr1906	HistocapSECH109_007143:007143-T1
HistocapJBHc042430_tyr1906	HistocapCB180_tyr1197
HistocapJBHc042430_tyr1906	Histocap144p08_008167:008167-T1
HistocapJBHc042430_tyr1906	HistocapCB180_006828:006828-T1
Histocap343p18_008544:008544-T1	Histocap343p18_008544:008544-T1
Histocap343p18_008544:008544-T1	Histocap485P20_tyr682
HistosurSECH104_004112:004112-T1	HistosurSECH104_004112:004112-T1
HistosurSECH104_004112:004112-T1	HistomissSECH84_002966:002966-T1:002967:002967-T1
HistosurSECH104_004112:004112-T1	Histocap1517p17_000866:000866-T1:000867:000867-T1
HistosurSECH104_004112:004112-T1	HistocapWGSS11_000848:000848-T1:000849:000849-T1
HistosurSECH104_004112:004112-T1	HistocapHISSPFGPSO2043_003360:003360-T1
HistosurSECH104_004112:004112-T1	Histocap485P20_tyr642
HistosurSECH104_004112:004112-T1	HistomissSECH87_002974:002974-T1:002975:002975-T1
HistosurSECH104_004112:004112-T1	HistocapHISSPFGFAR0189_004387:004387-T1
HistosurSECH104_004112:004112-T1	Histocap104p06_000866:000866-T1:000867:000867-T1
HistosurSECH104_004112:004112-T1	Histocap316p10_000880:000880-T1:000881:000881-T1
HistosurSECH104_004112:004112-T1	Histocap122p10B_000866:000866-T1:000867:000867-T1
HistosurSECH104_004112:004112-T1	HistocapHISSPFGFIN2028_004449:004449-T1
HistosurSECH104_004112:004112-T1	HistomissSECH85_002621:002621-T1:002622:002622-T1
HistosurSECH104_004112:004112-T1	Histocap256P18_000876:000876-T1:000877:000877-T1
HistosurSECH104_004112:004112-T1	HistomissSECH83_002864:002864-T1:002865:002865-T1
HistosurSECH104_004112:004112-T1	Histocap136P07_000843:000843-T1:000844:000844-T1
HistosurSECH104_004112:004112-T1	HistocapWGSS14_000878:000878-T1:000879:000879-T1
HistosurSECH104_004112:004112-T1	Histocap343p18_000875:000875-T1:000876:000876-T1
HistosurSECH104_004112:004112-T1	HistocapWGSS16_000873:000873-T1:000874:000874-T1
HistosurSECH104_004112:004112-T1	Histocap327P12_000871:000871-T1:000872:000872-T1
HistosurSECH104_004112:004112-T1	HistocapHISSPFGTRO0285_003967:003967-T1
HistosurSECH104_004112:004112-T1	Histocap144p08_000885:000885-T1:000886:000886-T1
HistosurSECH104_004112:004112-T1	Histocap117p12_000870:000870-T1:000871:000871-T1
HistosurSECH104_004112:004112-T1	Histocap388p11_000867:000867-T1:000868:000868-T1
HistocapWGSS11_008203:008203-T1	HistocapWGSS11_008203:008203-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH81_006336:006336-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH88_007195:007195-T1
HistocapWGSS11_008203:008203-T1	HistocapCB168_007803:007803-T1
HistocapWGSS11_008203:008203-T1	HistocapCB180_007846:007846-T1
HistocapWGSS11_008203:008203-T1	HistocapCB062_007860:007860-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH86_006694:006694-T1
HistocapWGSS11_008203:008203-T1	HistocapSECH109_006154:006154-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH81_007251:007251-T1:007252:007252-T1
HistocapWGSS11_008203:008203-T1	HistocapWGSS11_008500:008500-T1
HistocapWGSS11_008203:008203-T1	HistocapSECH109_006353:006353-T1
HistocapWGSS11_008203:008203-T1	HistocapES288Z_002361:002361-T1:002362:002362-T1:002363:002363-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH90_004909:004909-T1
HistocapWGSS11_008203:008203-T1	Histocap1517p17_008597:008597-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH89_007137:007137-T1
HistocapWGSS11_008203:008203-T1	Histocap136P07_008162:008162-T1
HistocapWGSS11_008203:008203-T1	Histocap485P20_tyr683
HistocapWGSS11_008203:008203-T1	HistomissSECH89_007119:007119-T1:007120:007120-T1
HistocapWGSS11_008203:008203-T1	Histocap144p08_008619:008619-T1
HistocapWGSS11_008203:008203-T1	HistocapSECH109_006863:006863-T1:006864:006864-T1
HistocapWGSS11_008203:008203-T1	HistocapCB062_008122:008122-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH83_006496:006496-T1
HistocapWGSS11_008203:008203-T1	Histocap136P07_008045:008045-T1
HistocapWGSS11_008203:008203-T1	HistocapCB062_008212:008212-T1
HistocapWGSS11_008203:008203-T1	HistocapCB065_006919:006919-T1
HistocapWGSS11_008203:008203-T1	HistocapCB174_007634:007634-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH102_008425:008425-T1
HistocapWGSS11_008203:008203-T1	HistocapCB168_007916:007916-T1
HistocapWGSS11_008203:008203-T1	HistocapJBHc042430_007519:007519-T1
HistocapWGSS11_008203:008203-T1	Histocap117p12_009018:009018-T1
HistocapWGSS11_008203:008203-T1	HistocapSECH109_006656:006656-T1
HistocapWGSS11_008203:008203-T1	Histocap388p11_008164:008164-T1
HistocapWGSS11_008203:008203-T1	HistocapCB186_008527:008527-T1:008528:008528-T1
HistocapWGSS11_008203:008203-T1	HistocapWGSS14_008520:008520-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH86_006685:006685-T1:006686:006686-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH84_007471:007471-T1
HistocapWGSS11_008203:008203-T1	HistocapHCH143_008145:008145-T1
HistocapWGSS11_008203:008203-T1	HistocapCB192_008424:008424-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH102_008890:008890-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH88_006216:006216-T1
HistocapWGSS11_008203:008203-T1	HistocapCB180_008175:008175-T1
HistocapWGSS11_008203:008203-T1	HistocapCB066_007804:007804-T1
HistocapWGSS11_008203:008203-T1	Histocap104p06_008655:008655-T1
HistocapWGSS11_008203:008203-T1	Histocap343p18_008642:008642-T1
HistocapWGSS11_008203:008203-T1	HistomissWU24_00505
HistocapWGSS11_008203:008203-T1	HistomissSECH90_003101:003101-T1:003102:003102-T1
HistocapWGSS11_008203:008203-T1	HistomissWU24_08842
HistocapWGSS11_008203:008203-T1	HistomissSECH83_007742:007742-T1
HistocapWGSS11_008203:008203-T1	HistocapCB174_007994:007994-T1
HistocapWGSS11_008203:008203-T1	HistocapCB174_007722:007722-T1
HistocapWGSS11_008203:008203-T1	Histocap122p10B_008200:008200-T1
HistocapWGSS11_008203:008203-T1	HistocapCB064_008026:008026-T1
HistocapWGSS11_008203:008203-T1	HistomissWU24_02653
HistocapWGSS11_008203:008203-T1	Histocap327P12_008635:008635-T1
HistocapWGSS11_008203:008203-T1	HistocapCB064_008123:008123-T1
HistocapWGSS11_008203:008203-T1	HistocapH88_05058
HistocapWGSS11_008203:008203-T1	Histocap327P12_008700:008700-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH83_005261:005261-T1
HistocapWGSS11_008203:008203-T1	Histocap485P20_tyr680
HistocapWGSS11_008203:008203-T1	HistocapES286Z_003780:003780-T1
HistocapWGSS11_008203:008203-T1	Histocap485P20_tyr679
HistocapWGSS11_008203:008203-T1	HistocapHISSPFGLIN2055_tyr1752
HistocapWGSS11_008203:008203-T1	Histocap256P18_008699:008699-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH87_007507:007507-T1
HistocapWGSS11_008203:008203-T1	Histocap388p11_008292:008292-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH90_006750:006750-T1
HistocapWGSS11_008203:008203-T1	Histocap1517p17_008640:008640-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH88_007215:007215-T1:007216:007216-T1
HistocapWGSS11_008203:008203-T1	HistocapCB066_008253:008253-T1
HistocapWGSS11_008203:008203-T1	Histocap122p10B_008650:008650-T1
HistocapWGSS11_008203:008203-T1	HistocapCB192_008147:008147-T1
HistocapWGSS11_008203:008203-T1	Histocap144p08_008142:008142-T1
HistocapWGSS11_008203:008203-T1	HistocapJBHc01752_000077:000077-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH85_006884:006884-T1:006885:006885-T1
HistocapWGSS11_008203:008203-T1	Histocap316p10_008365:008365-T1
HistocapWGSS11_008203:008203-T1	Histocap19VMG15_004243:004243-T1
HistocapWGSS11_008203:008203-T1	HistocapCB065_007980:007980-T1
HistocapWGSS11_008203:008203-T1	HistocapCB168_007747:007747-T1
HistocapWGSS11_008203:008203-T1	Histocap343p18_007991:007991-T1
HistocapWGSS11_008203:008203-T1	HistocapWGSS16_008616:008616-T1
HistocapWGSS11_008203:008203-T1	Histocap316p10_008081:008081-T1
HistocapWGSS11_008203:008203-T1	HistocapCB186_008220:008220-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH87_005399:005399-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH87_007790:007790-T1:007791:007791-T1
HistocapWGSS11_008203:008203-T1	HistocapJBHc073129_006673:006673-T1
HistocapWGSS11_008203:008203-T1	Histocap104p06_008142:008142-T1
HistocapWGSS11_008203:008203-T1	HistocapCB180_007854:007854-T1:007855:007855-T1
HistocapWGSS11_008203:008203-T1	HistocapCB063_008483:008483-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH81_007234:007234-T1
HistocapWGSS11_008203:008203-T1	HistocapHISSPCM7256_006639:006639-T1
HistocapWGSS11_008203:008203-T1	HistocapES285Z_002745:002745-T1:002746:002746-T1:002747:002747-T1
HistocapWGSS11_008203:008203-T1	HistocapCB063_007943:007943-T1
HistocapWGSS11_008203:008203-T1	Histocap485P20_tyr677
HistocapWGSS11_008203:008203-T1	HistocapCB192_008056:008056-T1
HistocapWGSS11_008203:008203-T1	HistocapJBHc031837_000568:000568-T1
HistocapWGSS11_008203:008203-T1	HistocapCB063_008575:008575-T1
HistocapWGSS11_008203:008203-T1	HistocapWGSS14_007977:007977-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH86_005901:005901-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH84_007778:007778-T1
HistocapWGSS11_008203:008203-T1	HistocapCB066_008222:008222-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH85_006563:006563-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH85_005791:005791-T1
HistocapWGSS11_008203:008203-T1	HistomissWU24_03950
HistocapWGSS11_008203:008203-T1	Histocap256P18_008291:008291-T1
HistocapWGSS11_008203:008203-T1	HistocapCB064_007988:007988-T1:007989:007989-T1
HistocapWGSS11_008203:008203-T1	HistocapJBHc062632_005652:005652-T1
HistocapWGSS11_008203:008203-T1	HistomissSECH83_007840:007840-T1:007841:007841-T1
HistocapWGSS11_008203:008203-T1	HistocapCB065_008455:008455-T1
HistocapWGSS11_008203:008203-T1	HistocapCB186_008262:008262-T1
HistocapWGSS11_008203:008203-T1	HistocapCB174_008166:008166-T1
HistocapWGSS11_008203:008203-T1	HistocapES283Z_003470:003470-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistosurSECH104_002873:002873-T1:002874:002874-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB174_000583:000583-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap388p11_008603:008603-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap343p18_000587:000587-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS11_007923:007923-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES286Z_004378:004378-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES288Z_002700:002700-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc01752_004614:004614-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap122p10B_007951:007951-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH83_000611:000611-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH90_004908:004908-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH83_005260:005260-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc062632_002609:002609-T1:002610:002610-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB063_000596:000596-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB192_008185:008185-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap1517p17_008419:008419-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH87_006595:006595-T1:006596:006596-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap256P18_008046:008046-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPCM7256_003862:003862-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap104p06_008388:008388-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES285Z_003234:003234-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS16_008023:008023-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapSECH109_003783:003783-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGJOS2044_004001:004001-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapJBHc031837_006482:006482-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistosurSECH103_002394:002394-T1:002395:002395-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap256P18_008522:008522-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap485P20_tyr691
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS11_008538:008538-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap316p10_007911:007911-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES289Z_004057:004057-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap144p08_008390:008390-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES285Z_002752:002752-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapH88_05063:05064
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapES290Z_008531:008531-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap117p12_008164:008164-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH81_000606:000606-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH89_006118:006118-T1:006119:006119-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS16_008708:008708-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGFER2036_004304:004304-T1:004305:004305-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap122p10B_008421:008421-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH88_005348:005348-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapG186AR_00072:00073
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapWGSS11_008542:008542-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap485P20_tyr671
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB168_007999:007999-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap256P18_008596:008596-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissSECH102_tyr2331
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapSECH109_005372:005372-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap0712-RJ_tyr7
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapH88_03988:03989
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap327P12_008480:008480-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapCB064_tyr849
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistocapHISSPFGAMA2041_002522:002522-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	Histocap104p06_008504:008504-T1
HistosurSECH104_002873:002873-T1:002874:002874-T1	HistomissWU24_00496:00497
